id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/32e10f9c-d38c-472f-8fb0-03450c4b538a,Tom Butler,Republican,2,upper,Tom,Butler,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Butler_2.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100445&OID_PERSON=1010,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100445&OID_PERSON=1010;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 730;11 S. Union Street;Montgomery, AL 36130",,334-261-0772,,,,,,,,,
ocd-person/92d3faf4-14f4-4efe-bb2d-57e6567fa51f,Tom Whatley,Republican,27,upper,Tom,Whatley,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Whatley_27.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100470&OID_PERSON=6695,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100470&OID_PERSON=6695;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 734;11 S. Union Street;Montgomery, AL 36130",tom.whatley@alsenate.gov,334-261-0865,,,,,,,,,
ocd-person/578ce109-77dd-48ab-9073-60e2beec6f2e,Tommy Hanes,Republican,23,lower,Tommy,Hanes,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Hanes_23.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100503&OID_PERSON=7714,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100503&OID_PERSON=7714;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 527-D;11 S. Union Street;Montgomery, AL 36130",jhanes55@gmail.com,334-261-0551,,,,,,,,,
ocd-person/25308613-cda5-4e1c-aef7-821ada580575,Tracy Estes,Republican,17,lower,Tracy,Estes,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Estes_17.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100497&OID_PERSON=8494,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100497&OID_PERSON=8494;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 427-F;11 S. Union Street;Montgomery, AL 36130",,334-261-0434,,,,,,,,,
ocd-person/3a1c1fc6-f17a-46bb-94ec-afad88a4d4c3,Victor Gaston,Republican,100,lower,Victor,Gaston,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Gaston_100.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100582&OID_PERSON=1057,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100582&OID_PERSON=1057;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 519-G;11 S. Union Street;Montgomery, AL 36130",victor.gaston@alhouse.gov,334-261-0563,,,,,,,,,
ocd-person/63d0a35f-ec68-48e2-be94-d5e3cb60b3c3,Vivian Davis Figures,Democratic,33,upper,Vivian Davis,Figures,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Figures_33.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100476&OID_PERSON=1027,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100476&OID_PERSON=1027;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 736;11 S. Union Street;Montgomery, AL 36130",vivian.figures@alsenate.gov,334-261-0871,,,,,,,,,
ocd-person/f8daba65-dcf6-43b4-8c38-8b02b5b59db7,Wes Allen,Republican,89,lower,Wes,Allen,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Allen_89.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100571&OID_PERSON=8512,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100571&OID_PERSON=8512;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 526-B;11 S. Union Street;Montgomery, AL 36130",,334-261-0593,,,,,,,,,
ocd-person/3f143edf-eac6-4bee-89b3-c5ac0b0b856e,Wes Kitchens,Republican,27,lower,Wes,Kitchens,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Kitchens_27.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100507&OID_PERSON=8496,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100507&OID_PERSON=8496;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 524-B;11 S. Union Street;Montgomery, AL 36130",,334-261-0539,,,,,,,,,
ocd-person/8cca1495-936e-4ac5-920a-cc4aa22e495e,Will Barfoot,Republican,25,upper,Will,Barfoot,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Barfoot_25.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100468&OID_PERSON=8486,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100468&OID_PERSON=8486;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 734;11 S. Union Street;Montgomery, AL 36130",,334-261-0895,,,,,,,,,
ocd-person/04ec11d7-b28f-44ce-8ed4-336950c1b9b3,Will Dismukes,Republican,88,lower,Will,Dismukes,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Dismukes_88.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100570&OID_PERSON=8511,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100570&OID_PERSON=8511;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 427-D;11 S. Union Street;Montgomery, AL 36130",,334-261-0499,,,,,,,,,
ocd-person/38c5b433-f53c-4073-a2da-a969e4c31696,William M. Beasley,Democratic,28,upper,William M.,Beasley,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Beasley_28.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100471&OID_PERSON=3302,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100471&OID_PERSON=3302;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 737;11 S. Union Street;Montgomery, AL 36130",billy.beasley@alsenate.gov,334-261-0868,,,,,,,,,
